molecules,pkb
Oc1ccc2nccnc2c1,1.4
Sc1cccc2ncccc12,3.31
C=CC(CC(C)(C)C)c1ccc2cccnc2c1O,4.94
Nc1nc2ccccc2nc1N,4.7
COc1ccc(C2NCCS2)cc1,5.45
CNc1nnc(-c2ccccc2)s1,2.8
Nc1cccc2cccnc12,4.01
C1CN2C(=N1)N1CCN=C1N1CCN=C21,5.8
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,-4.1
CN1CCC=C(C#N)C1,6.35
CCC1C(=O)OCC1Cc1cncn1C,7.08
COc1cccc2cccnc12,4.88
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,8.64
Oc1ccc2ncccc2c1,5.26
Nn1nnnc1-c1ccccc1,-0.62
c1ccc(CSc2ccccn2)cc1,3.23
Cc1ccc(C2NCCS2)cc1,5.35
CN1CC(C(=O)O)CC2=C1Cc1c[nH]c3cccc2c13,8.17
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,9.23
Nc1ncc2[nH]c(-c3ccccc3)nc2n1,3.98
CN=C1CCCCC1,9.43
N=C1CCCCC1,9.15
Nc1cccc2[nH]c(Cc3ccccc3)nc12,8.6
N=C1NC(=O)N=C2N=CNC12,8.99
CN(C)c1ccc(C(O)c2ccc(N(C)C)cc2)cc1,5.61
CCN(CC)CCCNc1ccnc2ccccc12,9.325
O=c1[nH]c(C(F)(F)F)nc2[nH]cnc12,5.1
c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,7.25
Cc1cnc2c(O)cccc2c1C,5.8
Nc1cc(N)c2ccccc2n1,9.45
O=[N+]([O-])c1ccc(C2NCCS2)cc1,4.55
CC1CCCCC1=NCC(=O)O,9.64
CN(C)CCOC(c1ccccc1)c1ccccc1,8.88
O=C(O)C1OC(Oc2cnc3ccccc3c2)C(O)C(O)C1O,3.95
CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,2.6
CN1CCCN(C)Cc2ccccc2OCCOc2ccccc2C1,10.14
CN(C)CCCNc1c([N+](=O)[O-])cnc2ccccc12,4.43
Ic1cccc(C2NCCS2)c1,4.93
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,8.62
CN(C)CCc1c[nH]c2ccc(O)cc12,11.2
Oc1cccc2cccnc12,5.02
COc1ccc2[nH]cc(CC(C)N)c2c1,10.3
N#CC(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.09
Cc1ccc(O)c2ncccc12,5.29
CN=C1CCCCC1C,9.47
CC(C=C(c1cccs1)c1cccs1)N(C)C,8.95
Cc1ccc2nc3ccc(N)cc3nc2c1,4.8
C=CCc1ccc2cccnc2c1O,4.52
O=C(O)c1cccc2cccnc12,6.99
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,7.18
O=c1cc[nH]c2nccnc12,8.78
COc1ccc2ccccc2n1,3.17
Cc1nc2cccc([N+](=O)[O-])c2c(NCCCN(C)C)c1C,6.64
Oc1cccc(C2NCCS2)c1,5.2
CN1C2CC3CC1C(O3)C2O,8.2
Nc1cc2ccccc2[nH]1,8.15
COc1ccc(C2CN2)cc1,8.7
Cn1cnc2c(=O)[nH]cnc21,9.11
O=[N+]([O-])c1ccc(O)c(CN2CCOCCOCCOCCOCCOCC2)c1,9.59
Brc1ccc2c(c1)CCN2,3.7
Cc1cnc2c(C)ccc([N+](=O)[O-])c2c1NCCCN(C)C,6.1
CCN(CC)C(C)C=C(c1cccs1)c1cccs1,8.9
COc1ccc([N+](=O)[O-])c2cccnc12,3.55
COc1ccc(C(O)c2ccccc2)cc1,-8.0
CN1C=C(C#N)CCC1,2.7
CC(=O)Oc1cccc2cccnc12,3.3
Brc1ccc(C2NCCS2)cc1,5.05
Cc1ccc2ncccc2c1,5.1
COc1cc([S+](C)[O-])ccc1-c1nc2cncnc2[nH]1,2.69
Oc1c(I)cc(Cl)c2cccnc12,2.61
Cc1ccnc2ccccc12,5.51
Cc1cc(C)c2cccc(C)c2n1,4.48
COc1ccc2nccc(N)c2c1,8.94
CN(C)c1ncc(-c2ccccc2)s1,4.89
O=c1ccc2ccccc2[nH]1,11.74
Cc1cc(=O)n(C2CCN(C)CC2)[nH]1,9.0
Cc1cc(N)c2ccccc2n1,9.44
Cc1ccc(C2CN2)cc1,6.76
CC(CCCN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,9.7
CC(C)N=CNc1ccc(-c2cn(C)cn2)cc1,8.99
c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,7.07
Oc1c(Cl)cc(Cl)c2cccnc12,2.89
Nc1ccnc2cc(Cl)ccc12,8.22
CN(C)CCC(c1ccccc1)c1ccccc1,9.4
CN(C)CCCNc1ccnc2ccc([N+](=O)[O-])cc12,6.99
Cc1ccc2c(ccn2C)c1,-2.15
Nc1ccc2ncccc2c1,5.63
Clc1ccc(C2CN2)cc1,6.18
CCCNC(=O)C(Cc1c[nH]cn1)NC(=O)c1cccc(CNCCN)n1,9.3
CC(O)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,9.28
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,7.96
CNC(=O)C=C(c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,6.7
Cc1cccc2cccnc12,4.87
Cc1ccc2ccc(C)nc2c1,5.01
COc1cccc(C2NCCS2)c1,5.12
Cc1ccc2cccc(C)c2n1,4.1
CCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.98
CC1NOCc2ccccc21,3.7
CC12CN3CC(C)(C1)CC(C)(C3)C2,10.7
c1ccc(C2NCCS2)cc1,5.2
CC(C)(S)C(C(=O)O)n1ccnc1Cc1ccccc1,6.99
Nc1ncc(-c2ccccc2)s1,4.9
Nc1cccc2ncccc12,5.46
Cn1c(N)cc2ccccc21,9.6
Oc1c(I)cc(I)c2cccnc12,2.7
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(CCC#N)CCC341,5.68
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5O,7.13
O=Cc1ccnc2ccccc12,4.25
Nc1cccc2c1nnn2C1CC(O)C(CO)O1,1.9
COc1nc2ccccc2nc1C,1.38
CN(C1=NCCCO1)c1ccccc1,10.71
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,8.29
CCN1CCCC=C1C,11.57
Nc1ccc(Oc2ccc(N)cc2)cc1,5.18
Brc1cnc2ccccc2c1,-0.44
CCN(CC)c1nnc(-c2ccccc2)s1,3.09
COc1ccc2c(c1)cc(C)n2C,0.25
CN(C)CCCNc1ccnc2cccc([N+](=O)[O-])c12,6.39
Cc1ccc(C(OCCN(C)C)c2ccccc2)cc1,8.5
CC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.83
COC1C=CC2=CCN3CCC(CO)C(=CCO)C23C1,7.79
O=[PH](O)C(NCc1cccnc1)c1ccccc1O,8.05
Cc1cc(C)c2nc(C)cc(N)c2c1,10.4
Cc1ccc2cccnc2c1,5.25
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,8.07
Nc1ccc(O)c2ncccc12,5.67
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,7.83
COc1ccc2c3c1OC1C(O)C=CC4C(C2O)N(C)CCC341,7.12
c1ccc(CSc2ccncc2)cc1,5.41
Nc1ccc(Cc2ccc(N)cc2)cc1,4.55
CCN(CC)CCCCNc1ccnc2ccccc12,9.595
CC(C)N(C)C=Nc1ccc(-c2c[nH]cn2)cc1,8.72
Cc1cc(C)c2cccc(O)c2n1,6.2
Nc1cccc2nnn(C3CC(O)C(CO)O3)c12,1.8
O=C1C2CC(CN3CCCC=C23)C2CCCCN12,9.7
Cc1ccc2cccc(O)c2n1,5.63
N=C1CC(=N)c2ccccc2C1=O,8.87
Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C,2.69
Cc1cc(NN)nc2ccccc12,8.35
O=c1[nH]c(O)cc[n+]1C1OC(CO)C(O)C1O,9.3
Nc1ccc2[nH]c(Cc3ccccc3)nc2c1,6.4
Nc1ccc(S(=O)(=O)Nc2ccc(N)nc2)cc1,4.19
O=P(O)(O)C(NCc1cccnc1)c1ccccc1O,12.16
Oc1ccc(Cl)c2cccnc12,3.68
COC(=O)c1ccc2ncccc2c1,3.8
Cc1ccc2c(c1)C(CCN)CN2,4.1
COc1ccc2c(c1)CC(C)N2,6.2
c1ccc2c(c1)CCN2,5.49
FC(F)(F)c1cccc2ncccc12,3.09
COc1cc2c(cc1OC)NCC2,7.3
Nc1n[nH]c(N)c1N=Nc1ccc(O)cc1,3.48
c1ccc2ncccc2c1,4.89
CN1C2CCC1C(C(=O)O)C(O)C2,10.405
Cc1cc2nccc(NCCCN(C)C)c2cc1[N+](=O)[O-],7.38
CCOc1c(C#N)cnc2ccccc12,3.18
CCN(CC)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,10.34
O=C(O)CN=C1CCCCC1,9.48
OCc1ccc(-c2nccc3c2[nH]c2ccccc23)o1,5.7
Sc1cnc2ccccc2c1,2.33
CC(C)N=CN(C)c1ccc(-c2c[nH]cn2)cc1,10.41
CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCOCC1,6.1
Cn1ncc2c(Nc3ccccc3)ncnc21,3.53
CC=Cc1ccc2cccnc2c1O,4.66
Cc1ccc2ccccc2n1,5.69
O=Cc1ccc2ccccc2n1,3.1
COc1ccc2ncccc2c1,5.05
O=CC(c1ccccc1)c1ccccc1,9.42
O=C(O)c1cc2ccccc2[nH]1,-0.57
CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,8.31
COc1ccnc2ccccc12,6.45
Nc1ccc2nccnc2c1,2.95
Cc1cnc2c(O)cccc2c1,4.93
Sc1ccc2ncccc2c1,3.95
CC1ONCc2ccccc21,3.6
CN(C)CCCNc1ccnc2ccccc12,8.85
CSc1ccc2ncccc2c1,4.75
CCCc1c(C)[nH]n(C2CCN(C)CC2)c1=O,9.2
c1ccc2c(c1)CNCCCNCc1ccccc1OCCO2,9.82
Cc1cc2cccc(C)c2nc1C,4.41
O=Nc1ccc(NO)c2cccnc12,3.7
COc1cccc2ccc(C)nc12,5.69
O=c1[nH]cnc2[nH]cnc12,8.81
Oc1ccc(O)c2ncccc12,4.5
C[n+]1c[nH]c2[nH]c(=O)cnc2c1=O,6.19
CN(C)c1ccc2nc3ccc(N)cc3nc2c1,6.6
ON=Cc1ccnc2ccccc12,4.55
COC(=O)C1=CCCN(C)C1,7.55
S=c1[nH]c(S)c(-c2ccccc2)[nH]1,-3.16
COC(=O)c1ccc2ccccc2n1,1.75
CCNc1nnc(-c2ccccc2)s1,3.0
Nc1cccc2nccnc12,2.62
Cn1c(N)nc2[nH]cnc2c1=O,3.2
CSc1cnc2ccccc2c1,3.88
CSc1cnc2ccccc2n1,0.26
O=C(O)c1ccc(O)c2ncccc12,4.4
c1ccc(-c2ccc3ccc4cccnc4c3n2)cc1,4.9
NCCc1c[nH]c2ccccc12,10.2
O=C(O)c1ccc([N+](=O)[O-])c2cccnc12,4.67
Oc1c(Br)cc(Br)c2cccnc12,2.6
COc1nc2ccccc2nc1OC,-1.15
CCC(=O)C(CC(C)N1CCOCC1)(c1ccccc1)c1ccccc1,6.81
COC(=O)C1C(O)CC2CCC1N2C,8.53
COC(=O)C1=CCCNC1,8.7
Nc1cc(N)c2cccnc2c1O,6.96
c1ccc(N=C2NCCCO2)cc1,9.33
Nc1ncnc2c1nnn2Cc1ccco1,2.6
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,8.03
Sc1cccc2cccnc12,8.29
Nc1ccc2cccnc2c1,6.65
NC(=O)C(N)Cc1c[nH]c2ccccc12,7.55
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,8.05
O=[N+]([O-])c1ccc2cccnc2c1O,1.94
Cc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)ccnc12,6.84
c1cc(-c2ccncc2)ccn1,4.82
N#Cc1ccc2c(c1)CCN2,2.8
Cc1cc(C)c2ccccc2n1,5.11
CCN(CC)CCCC(C)Nc1ccnc2ccc(OC)cc12,10.2
CN(C)CCOC(C)(c1ccccc1)c1ccccc1,8.75
Oc1ccc2cccnc2c1,5.48
Oc1cccc2ncccc12,5.2
O=[N+]([O-])c1ccc(O)c2ncccc12,2.88
S=c1[nH]cnc2[nH]cnc12,7.74
Oc1ccc2nc3ccccc3nc2c1,2.6
Nc1n[nH]c(N)c1N=Nc1ccc(C(=O)O)cc1,3.4
c1ccc2nc3ccccc3nc2c1,1.31
Nc1ccc(C(=O)O)c2ncccc12,8.46
CN(C)CCCNc1ccnc2c([N+](=O)[O-])cccc12,6.91
O=C(O)c1ccc2ccccc2n1,4.97
Cn1cnc2c(=O)[nH]c(N)nc21,9.92
CCN1CCCC1CNS(=O)(=O)c1ccc(OC)c(OC)c1OC,8.7
Cc1nn(C)c(N(C)C(=O)CN)c1C(=O)c1ccccc1F,7.52
c1coc(CNc2ncnc3[nH]cnc23)c1,10.0
c1ccc(NC2CCCC2)cc1,5.3
Nc1ccc2c(c1)Cc1cc(O)ccc1-2,4.88
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,8.71
CC(=O)C1(c2cccc(O)c2)CCN(C)CC1,8.61
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3(S(=O)(=O)O)CC46,7.53
CC1CC(CC2=NCC(C)(C)C2)=NC1(C)C,12.1
CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,8.08
Cn1cncc(-c2ccccc2)c1=O,1.5
O=C1C2CC(CN3CCCCC23)C2=CCCCN12,7.7
Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,2.25
c1cnc2c(c1)ccc1c3c(cnc12)CCC3,5.78
O=C(Nc1ccncc1)c1ccccc1,5.32
O=C(Cc1cnccn1)c1ccccc1,0.33
Cc1c(Cn2ccnc2)sc2ccc(C(=O)O)cc12,6.58
OCCc1c[nH]c(P(c2nc(CCO)c[nH]2)c2nc(CCO)c[nH]2)n1,6.76333333333333
c1nc2c(ccc3c4c(cnc32)CCCC4)c2c1CCCC2,6.23
c1cncc(-c2ccc[nH]2)c1,4.32
Nc1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc1,3.01
CCCN(CCC)CC(=O)NC1c2ccccc2-c2ccccc21,7.28
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,4.18
Cc1ccc(N2CCCC(=O)C(O)CCC2)cc1,3.2
Cc1cc(=O)[nH]c(=S)[nH]1,7.73
O=c1cc[nH]c(=S)[nH]1,12.7
Nc1ncnc2[nH]cnc12,4.23
Cc1cc(O)[n+](C)c(=O)[nH]1,10.13
c1cc(C2CCCN2)nc(C2CCCN2)c1,9.7775
COc1ccc2c3c1OC1CCCC4C(C2)N(C)CCC314,8.83
COC1C=CC2=CCN3CCC(CO)=C(CCO)C23C1,7.8
Nc1ccc2c(c1O)Cc1ccccc1-2,4.82
CC1=CC(C)=NC1=Cc1[nH]c(C)cc1C,8.4
CCOC(=O)Nc1ncnc2[nH]cnc12,2.4
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,5.86
c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1,6.81
Cc1cc(-n2nc(C)cc2C)[nH]n1,2.23
CSc1nc2cncnc2n1C,2.98
CSc1nc(N)c2c(ncn2C2OC(CO)C(O)C2O)n1,3.1
CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,7.98
Cn1cnc2[nH]c(=O)[nH]c(=S)c21,0.3
O=CC1c2ccccc2-c2ccccc21,6.2
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,8.6
O=Cc1ncnc2[nH]cnc12,2.4
COc1ccc(-c2cn3cc[nH]c3n2)c(OC)c1,6.76
O=C1CCC2N1CCC1c3ccccc3CCN12,4.89
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O,12.05
Cc1ccc2c(c1)c1c3n2CCN=C3CCC1,8.57
O=C(O)c1cc2cc(Cn3ccnc3)ccc2s1,6.77
c1c[nH]c(P(c2ncc[nH]2)c2ncc[nH]2)n1,7.44
O=C1CC2OCC(S(=O)(=O)O)=C3CN4CCC56c7ccccc7N1C5C2C3CC46,7.54
N=C1CC=NC(=O)N1,12.25
Oc1ccccc1CNC1CCCCC1,8.67
C[n+]1c(O)cc[nH]c1=O,9.94
COc1ccc2c3c1OC1CCCC4C(NCCC314)C2O,8.945
Cc1ncnc2[nH]cnc12,2.6
Cc1ccccc1NC1CCCC1,5.07
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,8.18
[O-][n+]1cnc2[nH]cnc2c1NCc1ccccc1,2.66
O=c1cc[nH]cc1Br,9.4
Cn1ccc(=O)cc1,3.33
Cc1cc(C)n(Cc2cc(C)n(C)n2)n1,3.39
O=C(c1ccccc1)N(O)c1ccccc1,-2.08
c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,8.03
Nc1ccc2c(c1)Cc1c(O)cccc1-2,4.63
NC(=O)CN(CCN(CC(N)=O)Cc1ccccc1O)Cc1ccccc1O,6.54
S=c1[nH]cnc2nccnc12,6.81
Cc1ccc(NC(=O)CN2CCCCC2)c(C)c1,7.8
Cn1cccc1-c1cccnc1,4.73
c1c[nH]c(Cc2nc(Cc3c[nH]cn3)c[nH]2)n1,7.26
FC(F)(F)c1nc2cncnc2[nH]1,1.0
O=C1CC2OCC=C3C4CC5N(CCC56c5ccccc5N1C6C24)C3S(=O)(=O)O,3.2
O=C(O)c1ccc2sc(Cn3ccnc3)cc2c1,6.34
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.59
Cn1c2ccccc2c(=N)c2ccccc21,11.01
Nc1nc(N)nc(Nc2ccccc2)n1,4.65
Oc1ccc(NCc2ccccc2)cc1,5.17
O=[N+]([O-])c1ccc(C=Nc2ncccn2)cc1,3.12
COc1cc([S+](C)[O-])ccc1-c1nc2[nH]ncc2[nH]1,3.8
c1cncc(C2=NCCC2)c1,8.77
Cc1ccccc1NC(=O)CN1CCCCC1,7.7
Nc1ccc2c(c1)Cc1cccc(O)c1-2,4.73
CNc1nc(C)nc2[nH]cnc12,5.08
CN(C)c1ncnc2[nH]cnc12,3.87
CN=c1oc2c(n1C)CCCC2,10.23
Cc1ncc(CO)c(C)c1OCc1ccccc1,5.52
CC1=NCCS1,5.29
COc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.14
NC(=O)N=NCc1ncnc2[nH]cnc12,2.1
Cc1c(N)ccc2c1-c1ccccc1C2,4.83
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,8.67
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,8.6
CNc1nc2cncnc2[nH]1,4.78
Nc1ccc2c(c1)-c1ccccc1C2,4.68
Nc1ccc2c(c1)Cc1c(F)cccc1-2,3.54
Cc1ccnc(N=Cc2ccc([N+](=O)[O-])cc2)n1,3.66
O=c1[nH]c(=S)c2[nH]cnc2[nH]1,0.9
COC(=O)Nc1ncnc2[nH]cnc12,2.27
O=C(NNc1ccc(Br)cc1)c1ccncc1,4.03
Cc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.18
O=c1cc[nH]cc1,11.09
O=C(O)c1cc(=O)[nH]c(O)[n+]1C1OC(CO)C(O)C1O,9.0
CCOC(=O)C1(c2ccccc2)CCN(CC)CC1,9.03
c1ccc(Oc2ccncc2)cc1,6.16
CC(=O)N=c1ccccn1C,7.12
O=c1cn[nH]c2ccccc12,9.27
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,7.97
CN(C)c1nc2cncnc2[nH]1,4.8
CN(c1ccccc1)C1CCCC1,6.71
Brc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,6.38
CN(C)c1nc2c(s1)CCCC2,6.16
CCN=C1CC(=NCC)CC(C)(C)C1,12.13
CN(C(=O)c1ccccc1)c1ccncc1,4.68
Cc1cnc2c(=S)[nH]cnc2n1,7.02
Cc1ccc(NC(=O)CN2CCCCC2)cc1,7.85
S=C1N=CCc2ccccc21,10.82
O=c1cccccc1,-0.82
O=[N+]([O-])C1=CC=CC1,3.25
CN1CC=CC1c1cccnc1,7.04
Cc1c(Cn2ccnc2)sc2cc(C(=O)O)ccc12,6.04
Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,1.77
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5(S(=O)(=O)O)CC43,7.45
C[n+]1ccc(O)[nH]c1=O,9.73
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,8.94
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,8.6
COc1nc2cncnc2[nH]1,3.14
CCCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,8.62
COc1cc2c(cc1OC)C13CCN4C1CC1C(=CCOC5CC(=O)N2C3C51)C4S(=O)(=O)O,3.12
Cc1nc2cncnc2[nH]1,2.85
COc1ncnc2[nH]cnc12,2.21
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,7.67
c1cncc(-c2cccnc2)c1,4.6
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,8.66
N=NCc1ncnc2[nH]cnc12,9.2
O=C(Cc1ccccc1)C(CN1CCOCC1)c1ccccc1,6.17
CNc1ncnc2[nH]cnc12,4.31
Cn1cnc2c(N)ncnc21,-0.59
CSc1nc2cncnc2[nH]1,2.95
Cc1ccc(N=C2C=CC(=N)C=C2)c(N)c1,4.2
CC=C1CN2CCC34C(=Nc5ccccc53)C(C(=O)OC)C1CC24,7.46
Cc1cc(C)n(Cc2cc(C)[nH]n2)n1,3.5
CCN(CC)CCNc1nc(C)nc(Nc2ccc(Cl)cc2)n1,9.3
Cn1cnc2cncnc21,2.42
O=C(CN1CCCCC1)Nc1ccccc1,7.85
O=C(NC1CC2CCC(C1)N2Cc1ccccc1)c1cccc2c1OCCO2,8.68
Nc1ncnc2ncn(C3OC(CO)C(O)C3O)c12,3.9
Cc1cccc(C)c1NC(=O)CN1CCCCC1,7.6
NC(=O)Nc1ncnc2[nH]cnc12,2.35
CC1CN=C(C(C)(C)C)S1,5.02
COc1ccc2c3c1OC1CCCC4C(C2O)N(C)CCC314,9.41
CCOc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.11
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,7.15
CN1C(=O)N(CCN2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,5.75
Nc1nc2cncnc2[nH]1,4.68
OCc1nc2cncnc2[nH]1,2.62
